symbol,resolution,threshold,coverage,ignored,used_samples,TP,FP,TN,FN,accuracy,precision,recall,f1
BTCUSDT,1h,0.0,0.9999999999993356,0,15054,7592,7462,0,0,0.5043177892915475,0.5043177892915475,0.9999999999986828,0.6704936809613384
BTCUSDT,1h,0.01,0.9999999999993356,0,15054,7592,7462,0,0,0.5043177892915475,0.5043177892915475,0.9999999999986828,0.6704936809613384
BTCUSDT,1h,0.02,0.9999999999993356,0,15054,7592,7462,0,0,0.5043177892915475,0.5043177892915475,0.9999999999986828,0.6704936809613384
BTCUSDT,1h,0.03,0.9999999999993356,0,15054,7592,7462,0,0,0.5043177892915475,0.5043177892915475,0.9999999999986828,0.6704936809613384
BTCUSDT,1h,0.04,0.9999999999993356,0,15054,7592,7462,0,0,0.5043177892915475,0.5043177892915475,0.9999999999986828,0.6704936809613384
BTCUSDT,1h,0.05,0.9999999999993356,0,15054,7592,7462,0,0,0.5043177892915475,0.5043177892915475,0.9999999999986828,0.6704936809613384
BTCUSDT,1h,0.06,0.9999999999993356,0,15054,7592,7462,0,0,0.5043177892915475,0.5043177892915475,0.9999999999986828,0.6704936809613384
BTCUSDT,1h,0.07,0.9999999999993356,0,15054,7592,7462,0,0,0.5043177892915475,0.5043177892915475,0.9999999999986828,0.6704936809613384
BTCUSDT,1h,0.08,0.9999999999993356,0,15054,7592,7462,0,0,0.5043177892915475,0.5043177892915475,0.9999999999986828,0.6704936809613384
